2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512, 2139, 512
2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512, 2158, 512
2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512, 2422, 512
92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024, 92, 1024
375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024, 375, 1024
562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024, 562, 1024
740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024, 740, 1024
1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024, 1032, 1024
1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024, 1269, 1024
1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024, 1535, 1024
1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024, 1665, 1024
1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024, 1748, 1024
1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024, 1868, 1024
2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024, 2023, 1024
2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024, 2088, 1024
2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024, 2232, 1024
2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024, 2246, 1024
2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024, 2423, 1024
2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024, 2592, 1024
172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536, 172, 1536
492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535, 492, 1535
591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534, 591, 1534
644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533, 644, 1533
982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532, 982, 1532
1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531, 1139, 1531
1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530, 1329, 1530
1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529, 1428, 1529
1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528, 1522, 1528
1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527, 1735, 1527
1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526, 1978, 1526
1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525, 1923, 1525
2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524, 2157, 1524
2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523, 2216, 1523
2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522, 2313, 1522
2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521, 2446, 1521
2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520, 2491, 1520
2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519, 2534, 1519
2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518, 2615, 1518
