Time [s],Power [W]
37.247570514678955,8.5
37.365280628204346,8.5
37.47637057304382,8.5
37.57600736618042,8.5
37.7088143825531,8.5
37.80659747123718,8.5
37.936073541641235,8.5
38.16686654090881,8.5
38.27268695831299,8.4
38.37628698348999,8.4
38.47233867645264,8.4
38.57759189605713,8.4
38.955660343170166,8.4
39.04455256462097,8.4
39.170276403427124,8.4
39.2738893032074,8.4
39.39745306968689,8.4
39.51713800430298,8.4
39.65041160583496,8.4
39.76773262023926,8.4
39.94063067436218,8.4
40.03161311149597,8.4
40.291377782821655,8.4
40.37923622131348,8.4
40.45621466636658,8.4
40.54332232475281,8.4
40.63020873069763,8.4
40.7171471118927,8.4
40.795690298080444,8.4
40.87929725646973,8.4
40.97074317932129,8.4
41.099623680114746,8.4
41.20126175880432,8.4
41.28714895248413,8.4
41.40881824493408,8.4
41.49524807929993,8.4
41.59322166442871,8.4
41.69112014770508,8.4
41.77232885360718,8.4
41.85088014602661,8.4
41.93453907966614,8.4
42.47390961647034,8.4
42.553995847702026,8.4
42.62720322608948,8.4
42.98675775527954,8.4
43.07122325897217,8.4
43.148436546325684,8.4
43.24460983276367,8.4
43.33273124694824,8.4
43.4057457447052,8.4
43.487101316452026,8.4
43.564152240753174,8.4
43.649898290634155,8.4
43.919668674468994,8.4
44.00218152999878,8.4
44.082231283187866,8.4
44.2710165977478,8.4
44.3609504699707,8.4
44.43635535240173,8.4
44.513065338134766,8.4
44.597079038619995,8.4
44.67415499687195,8.4
44.833775758743286,8.4
45.20677399635315,8.4
45.45878005027771,8.4
45.54429769515991,8.4
45.620826959609985,8.4
45.69736099243164,8.4
45.77545356750488,8.5
45.850656270980835,8.5
45.93659210205078,8.5
46.02951693534851,8.5
46.12845993041992,8.5
46.238929271698,8.5
46.34301280975342,8.5
46.434746742248535,8.5
46.557732343673706,8.5
46.70735144615173,8.5
46.825905561447144,8.5
46.939722299575806,8.5
47.060978174209595,8.5
47.21914291381836,8.5
47.328003883361816,8.4
47.45809864997864,8.4
47.57865762710571,8.4
47.68767952919006,8.4
47.789204835891724,8.4
47.89877700805664,8.4
48.034361600875854,8.4
48.16199588775635,8.4
48.26860785484314,8.4
48.38675355911255,8.4
48.49127912521362,8.4
48.59082651138306,8.4
48.747292041778564,8.5
48.886401653289795,8.5
49.00114965438843,8.5
49.15504789352417,8.5
49.393813133239746,8.5
49.93119668960571,8.5
50.01022005081177,8.5
50.08914661407471,8.5
50.168635845184326,8.5
50.26142358779907,8.4
50.35560703277588,8.4
50.43970084190369,8.4
50.52544665336609,8.4
50.6233925819397,8.4
50.71103882789612,8.4
50.788511514663696,8.4
50.861350774765015,8.4
50.94428753852844,8.4
51.047290563583374,8.4
51.209535360336304,8.4
51.30235576629639,8.4
51.394214391708374,8.4
51.46745443344116,8.4
51.54400086402893,8.4
51.623000383377075,8.4
51.702940225601196,8.4
51.78253126144409,8.4
51.87478733062744,8.4
51.945183992385864,8.4
52.03132700920105,8.4
52.106598138809204,8.4
52.18211317062378,8.4
52.26179504394531,8.4
52.34799289703369,8.4
52.436734437942505,8.4
52.52836585044861,8.4
52.721518993377686,8.4
52.85815691947937,8.4
52.94342827796936,8.4
53.03787064552307,8.4
53.18570685386658,8.4
53.325472593307495,8.4
53.41138815879822,8.4
53.50476360321045,8.4
53.601845502853394,8.4
53.81259036064148,8.4
53.948508977890015,8.4
54.07603597640991,8.4
54.158358097076416,8.4
54.23973608016968,8.4
54.33248591423035,8.4
54.43708825111389,8.4
54.54290175437927,8.4
54.66515803337097,8.4
54.780696868896484,8.4
54.903825998306274,8.4
55.029719829559326,8.4
55.133740186691284,8.4
55.22450399398804,8.4
55.32563853263855,8.4
55.452635288238525,8.4
55.56676006317139,8.4
55.66566443443298,8.4
55.77921986579895,8.4
55.934879779815674,8.4
56.05855345726013,8.4
56.15787386894226,8.4
56.24958777427673,8.4
56.36593675613403,8.4
56.48408913612366,8.4
56.56109380722046,8.4
56.7425901889801,8.4
56.826780557632446,8.4
56.90099334716797,8.4
56.98615503311157,8.4
57.06116724014282,8.4
57.172924280166626,8.4
57.25121283531189,8.4
57.328495025634766,8.4
57.40549063682556,8.4
57.483925580978394,8.4
57.55676054954529,8.4
57.90178966522217,8.4
57.997477769851685,8.4
58.08509135246277,8.4
58.53677582740784,8.4
58.83487010002136,8.4
58.907156229019165,8.4
58.9858980178833,8.4
59.14963746070862,8.4
59.234509229660034,8.3
59.404850482940674,8.3
59.479116916656494,8.3
59.56147122383118,8.3
59.64029836654663,8.3
59.72642111778259,8.3
59.82046318054199,8.3
59.91041326522827,8.3
59.990527868270874,8.3
60.084232330322266,8.3
60.17355036735535,8.3
60.34879755973816,8.3
60.43999457359314,8.3
60.531046867370605,8.3
60.61474895477295,8.3
60.70723843574524,8.3
60.798969984054565,8.4
60.8846480846405,8.4
60.96943807601929,8.4
61.05824398994446,8.4
61.132856369018555,8.4
61.21106004714966,8.4
61.29564809799194,8.4
61.38958811759949,8.4
61.47854995727539,8.4
61.559398889541626,8.4
61.639254570007324,8.4
61.72578549385071,8.4
61.801137924194336,8.4
61.880274057388306,8.4
61.95469832420349,8.4
62.03605103492737,8.4
62.11311173439026,8.4
62.19306206703186,8.3
62.27401328086853,8.3
62.370280742645264,8.3
62.46642565727234,8.3
62.830931186676025,8.3
63.050684213638306,8.3
63.18324303627014,8.3
63.313432931900024,8.3
63.409274101257324,8.3
63.57987833023071,8.3
63.732492208480835,8.4
63.84098839759827,8.4
63.933475971221924,8.4
64.03657507896423,8.4
64.14544820785522,8.4
64.250816822052,8.4
64.37725305557251,8.4
64.47248959541321,8.4
64.56319379806519,8.4
64.81996369361877,8.4
64.90565991401672,8.4
65.002525806427,8.4
65.1432900428772,8.4
65.71029281616211,8.4
65.8058922290802,8.4
65.9035804271698,8.4
66.01689434051514,8.4
66.12843871116638,8.4
66.26033473014832,8.4
66.54035019874573,8.4
66.62255501747131,8.4
66.70061421394348,8.4
67.05505061149597,8.4
67.25557732582092,8.4
67.33605408668518,8.4
67.4151930809021,8.4
67.49954319000244,8.4
67.59263348579407,8.4
67.68199706077576,8.4
67.82555842399597,8.4
67.91813230514526,8.4
68.01009774208069,8.4
68.11612582206726,8.4
68.20616722106934,8.4
68.280433177948,8.4
68.37228274345398,8.4
68.45055413246155,8.4
68.52902674674988,8.4
68.60962796211243,8.4
68.79638767242432,8.4
68.87097144126892,8.4
68.9475212097168,8.4
69.02710151672363,8.4
69.10518789291382,8.4
69.18048644065857,8.4
69.26019191741943,8.4
69.33806490898132,8.4
69.4270589351654,8.4
69.50463533401489,8.4
69.5801272392273,8.4
69.66606593132019,8.4
69.96710872650146,8.3
70.05977368354797,8.3
70.14912867546082,8.3
70.2472333908081,8.3
70.33842015266418,8.3
70.6552631855011,8.3
70.78973364830017,8.3
70.88957190513611,8.3
70.97621655464172,8.3
71.07418155670166,8.3
71.18025708198547,8.3
71.33365273475647,8.4
71.45012021064758,8.4
71.54898953437805,8.4
71.6835036277771,8.4
71.7699966430664,8.4
71.86536145210266,8.4
71.96219635009766,8.4
72.05168080329895,8.4
72.15099930763245,8.4
72.23874306678772,8.4
72.33819341659546,8.4
72.42476987838745,8.4
72.52952742576599,8.4
72.61411476135254,8.4
72.70961856842041,8.4
72.79693293571472,8.4
72.89669156074524,8.4
72.99209856987,8.4
73.13440299034119,8.4
73.24224591255188,8.4
73.36633515357971,8.4
73.47901606559753,8.4
73.5757896900177,8.4
73.66637301445007,8.4
73.77854776382446,8.4
74.25436019897461,8.4
74.34528160095215,8.4
74.43742370605469,8.4
74.60469651222229,8.4
74.68769264221191,8.4
75.07230401039124,8.4
75.16375756263733,8.4
75.40453290939331,8.4
75.6984121799469,8.4
75.78461003303528,8.4
75.87037253379822,8.4
75.95012283325195,8.4
76.03742623329163,8.4
76.12641620635986,8.4
76.2534704208374,8.4
76.34523725509644,8.4
76.43293285369873,8.4
76.53016877174377,8.4
76.63214254379272,8.4
76.72919940948486,8.4
76.82906532287598,8.4
76.91320013999939,8.4
77.00761222839355,8.4
77.09983777999878,8.4
77.20317268371582,8.4
77.28590393066406,8.4
77.37686610221863,8.4
77.4757251739502,8.4
77.59723973274231,8.4
77.70675611495972,8.4
77.81330919265747,8.4
77.90133380889893,8.4
77.99255228042603,8.4
78.09008598327637,8.4
78.5660560131073,8.4
78.78613877296448,8.4
78.93322014808655,8.4
79.07214426994324,8.4
79.1587884426117,8.4
79.32456970214844,8.4
79.40589570999146,8.4
79.48809766769409,8.4
79.5931487083435,8.4
79.68364453315735,8.4
79.78260636329651,8.4
79.88177108764648,8.4
79.99886655807495,8.4
80.10577607154846,8.4
80.1978645324707,9.11
80.28987240791321,9.11
80.38100743293762,9.0
80.47189855575562,9.0
80.55053663253784,9.0
80.63794469833374,9.0
80.72432971000671,9.0
80.82167959213257,9.0
80.91066765785217,9.0
81.04045367240906,9.0
81.14445233345032,9.0
81.24994659423828,9.0
81.37714529037476,9.0
81.4707350730896,9.0
81.56796145439148,9.0
81.6662950515747,9.0
81.7570686340332,9.2
81.85024213790894,9.2
81.9446177482605,9.2
82.13641047477722,9.2
82.2289674282074,9.2
82.31046080589294,9.2
82.4152307510376,9.2
82.5152952671051,9.2
82.65285158157349,9.2
82.84901547431946,9.2
82.9297866821289,9.2
83.02335548400879,9.2
83.10903143882751,9.2
83.33809447288513,9.0
83.5107810497284,9.0
83.61246728897095,9.0
83.72173690795898,9.0
83.92665362358093,9.0
84.11893582344055,9.0
84.25118398666382,9.0
84.35651540756226,9.0
84.4552674293518,9.0
84.94210481643677,9.3
85.03297019004822,9.3
85.3405876159668,9.3
85.44682765007019,9.3
85.53976440429688,9.3
85.64886689186096,9.3
85.74077916145325,9.3
85.86100745201111,9.3
85.96585202217102,9.3
86.07319521903992,9.3
86.17615509033203,9.3
86.47406554222107,8.9
86.56764245033264,8.9
86.66690921783447,8.9
86.75497889518738,8.9
86.85895204544067,8.9
86.95427823066711,8.9
87.0450701713562,8.9
87.13996720314026,8.9
87.2359402179718,8.9
87.34129667282104,8.9
87.44112038612366,8.9
87.54013442993164,8.9
87.63144254684448,8.9
87.71569442749023,8.9
87.81530213356018,8.9
87.90193176269531,8.9
88.0052719116211,8.9
88.08851313591003,8.9
88.31045651435852,8.9
88.4200325012207,8.9
88.53456163406372,8.9
88.61965870857239,8.9
88.75210070610046,8.9
88.83857488632202,8.9
88.91952466964722,8.9
89.01357197761536,8.9
89.1026623249054,8.9
89.27742767333984,8.9
89.37454080581665,8.9
89.47112369537354,8.9
89.5721526145935,8.9
89.66053438186646,8.9
89.75330185890198,8.9
89.85164546966553,8.9
89.9396402835846,8.9
90.07313323020935,8.9
90.16237735748291,8.9
90.43282842636108,8.9
90.54414772987366,8.9
90.63083696365356,8.9
90.90689992904663,9.1
91.01794338226318,9.1
91.12141013145447,9.1
91.21090865135193,9.1
91.30993700027466,9.1
91.40113162994385,9.1
91.49812412261963,9.1
91.67777872085571,9.1
91.76956272125244,9.1
91.86682748794556,9.1
91.93882060050964,9.1
92.0235538482666,9.1
92.11053419113159,9.1
92.20160031318665,9.0
92.30213642120361,9.0
92.39177060127258,9.0
92.47113347053528,9.0
92.64901757240295,9.0
92.74964785575867,9.0
92.84043574333191,9.0
92.92727088928223,9.0
93.15295791625977,9.0
93.25194811820984,9.0
93.35798931121826,9.0
93.44916582107544,9.0
93.54378151893616,9.0
93.64929842948914,9.0
93.75882744789124,9.0
93.87660455703735,9.0
94.00871515274048,9.2
94.10779213905334,9.2
94.21797728538513,9.2
94.30583143234253,9.2
94.44597172737122,9.2
94.5601761341095,9.2
94.67876482009888,9.2
94.92733955383301,9.2
95.0364294052124,9.2
95.12637257575989,9.2
95.21939206123352,9.2
95.30456829071045,9.0
95.40241837501526,9.0
95.5077817440033,9.0
95.61546874046326,9.0
95.73397541046143,9.0
95.83039879798889,9.0
95.91797113418579,9.0
96.01503276824951,9.0
96.10679912567139,9.0
96.20092630386353,9.0
96.29646730422974,9.0
96.38483428955078,9.0
96.46915602684021,9.0
96.56185150146484,9.0
96.7501060962677,9.2
96.84535694122314,9.2
96.92814207077026,9.2
97.03237795829773,9.2
97.12063336372375,9.2
97.20439529418945,9.2
97.29866886138916,9.2
97.4015052318573,9.2
97.4872214794159,9.2
97.58874726295471,9.2
97.70366382598877,9.2
97.788818359375,9.2
97.89188742637634,9.2
97.98727321624756,9.2
98.08162498474121,9.2
98.17509460449219,9.2
98.25242161750793,9.0
98.33720088005066,9.0
98.47113537788391,9.0
98.56692862510681,9.0
98.65920972824097,9.0
98.88209891319275,9.0
98.97602558135986,9.0
99.06280565261841,9.0
99.15548157691956,9.0
99.3985447883606,9.0
99.49682211875916,9.0
99.60017132759094,9.0
99.76565766334534,8.5
99.86090326309204,8.5
99.95620703697205,8.5
100.05802130699158,8.5
100.16476774215698,8.5
100.25474405288696,8.5
100.33760690689087,8.5
100.43076872825623,8.5
100.51960921287537,8.5
100.60216450691223,8.5
100.69321465492249,8.5
100.79001021385193,8.5
100.89569664001465,8.5
100.97037386894226,8.5
101.06415176391602,8.5
101.14123964309692,8.5
101.33113694190979,8.4
101.41131472587585,8.4
101.49225544929504,8.4
101.5807273387909,8.4
101.66155505180359,8.4
101.74232888221741,8.4
101.82077598571777,8.4
101.90864562988281,8.4
102.18819975852966,8.4
102.29616189002991,8.4
102.37193202972412,8.4
102.45149207115173,8.4
102.52737784385681,8.4
102.61610007286072,8.4
102.71187257766724,8.4
102.79831457138062,8.4
102.89934825897217,8.4
102.99626111984253,8.4
103.08088660240173,8.4
103.18708539009094,8.4
103.40967035293579,8.4
103.49043822288513,8.4
103.58883738517761,8.4
103.67974162101746,8.4
103.79103207588196,8.4
103.89054822921753,8.4
103.99981927871704,8.4
104.20529007911682,8.4
104.29672050476074,8.4
104.38168215751648,8.4
104.47630858421326,8.4
104.60697150230408,8.4
104.70642900466919,8.4
104.80287170410156,8.4
104.9111840724945,8.4
105.01651430130005,8.4
105.09631109237671,8.4
105.19427609443665,8.4
105.28910636901855,8.4
105.3828272819519,8.4
105.47239780426025,8.4
105.56793904304504,8.4
105.81909203529358,8.4
105.92914748191833,8.4
106.02773547172546,8.4
106.13024187088013,8.4
106.23006772994995,8.4
106.32495355606079,8.4
106.40736794471741,8.4
106.51687932014465,8.4
106.61694765090942,8.4
106.71111726760864,8.4
106.80026149749756,8.4
106.8879759311676,8.4
106.98839282989502,8.4
107.10366201400757,8.4
107.21200561523438,8.4
107.35417532920837,8.4
107.45584440231323,8.4
107.53736615180969,8.4
107.64257192611694,8.4
107.73069024085999,8.4
107.83061957359314,8.4
107.9262375831604,8.4
108.01987671852112,8.4
108.27229595184326,8.4
108.4261245727539,8.4
108.52544498443604,8.4
108.62898254394531,8.4
108.8716561794281,8.5
109.1181628704071,8.5
109.32958269119263,8.5
109.44427990913391,8.5
109.55433297157288,8.5
109.65422630310059,8.5
109.76516127586365,8.5
109.87308144569397,8.5
109.97171902656555,8.5
110.08939170837402,8.5
110.1934015750885,8.5
110.46797013282776,8.4
110.55215787887573,8.4
110.65234565734863,8.4
110.73616576194763,8.4
110.84412264823914,8.4
110.93282437324524,8.4
111.01795291900635,8.4
111.10991978645325,8.4
111.20950746536255,8.4
111.29547142982483,8.4
111.38709568977356,8.4
111.59293556213379,8.4
111.68807768821716,8.4
111.80771541595459,8.4
111.91947293281555,8.4
112.01949906349182,8.4
112.14311909675598,8.4
112.24859809875488,8.4
112.35374784469604,8.4
112.43635439872742,8.4
112.52898573875427,8.4
112.63537907600403,8.4
112.71519136428833,8.4
112.80780792236328,8.4
112.90666723251343,8.4
112.9955985546112,8.4
113.10340571403503,8.4
113.21504998207092,8.4
113.31962156295776,8.4
113.4138171672821,8.4
113.4885618686676,8.4
113.57666969299316,8.4
113.66502642631531,8.4
113.84209036827087,8.4
113.94272422790527,8.4
114.04082536697388,8.4
114.2205240726471,8.4
114.30898952484131,8.4
114.40499067306519,8.4
114.54134845733643,8.4
114.64009857177734,8.4
114.73344230651855,8.6
114.8267023563385,8.6
114.91802549362183,8.6
115.01920652389526,8.6
115.12696719169617,8.6
115.21381735801697,8.6
115.36553931236267,8.6
115.45632314682007,8.6
115.56260395050049,8.6
115.64309048652649,8.6
115.745765209198,8.6
115.82660245895386,8.6
115.90894842147827,8.6
115.99983882904053,8.6
116.09101796150208,8.6
116.17925596237183,8.6
116.27786564826965,8.6
116.36867904663086,8.4
116.66884660720825,8.4
116.77618956565857,8.4
116.8712751865387,8.4
116.97171425819397,8.4
117.05119729042053,8.4
117.14174056053162,8.4
117.3070764541626,8.4
117.42478060722351,8.4
117.51356768608093,8.4
117.60743403434753,8.4
117.70827722549438,8.4
117.80661511421204,8.4
117.89728212356567,8.4
118.01492834091187,8.4
118.10413861274719,8.4
118.20066022872925,8.4
118.29040288925171,8.4
118.39774942398071,8.4
118.5032901763916,8.4
118.61969351768494,8.4
118.73557686805725,8.4
118.8335828781128,8.4
118.93790054321289,8.4
119.0266010761261,8.4
119.12651014328003,8.4
119.21996307373047,8.5
119.31398272514343,8.5
119.40514659881592,8.5
119.49823999404907,8.5
119.59694123268127,8.5
119.81782793998718,8.5
119.92948961257935,8.5
120.02410411834717,8.5
120.12431049346924,8.5
120.22611832618713,8.5
120.32103729248047,8.5
120.58068585395813,8.5
120.69194316864014,8.5
120.79939079284668,8.4
120.91318130493164,8.4
121.02034902572632,8.4
121.13207530975342,8.4
121.22916007041931,8.4
121.33729839324951,8.4
121.43914365768433,8.4
121.54846906661987,8.4
121.64330697059631,8.4
121.74532723426819,8.4
121.82439017295837,8.4
121.90226411819458,8.4
121.99263334274292,8.4
122.09217405319214,8.4
122.19519782066345,8.4
122.28487944602966,8.4
122.69918990135193,8.4
122.8029112815857,8.4
122.89287114143372,8.4
123.01868629455566,8.4
123.09952640533447,8.4
123.2558364868164,8.4
123.36513233184814,8.4
123.45122718811035,8.4
123.55394124984741,8.4
123.66364169120789,8.4
123.75965905189514,8.4
123.9861831665039,8.4
124.080073595047,8.4
124.1623969078064,8.4
124.25649333000183,8.4
124.35622024536133,8.4
124.44386196136475,8.4
124.55698919296265,8.4
124.66040372848511,8.4
124.81596040725708,8.4
124.96317338943481,8.4
125.04535055160522,8.4
125.58355569839478,8.4
125.67817234992981,8.4
125.78305912017822,8.4
125.89399099349976,8.4
125.98615980148315,8.4
126.07826256752014,8.4
126.1799726486206,8.4
126.26514410972595,8.4
126.35513210296631,8.4
126.43274426460266,8.4
126.52938771247864,8.4
126.6333315372467,8.4
126.7172200679779,8.4
126.81889796257019,8.4
126.90679550170898,8.4
127.01542210578918,8.4
127.11517524719238,8.4
127.21097946166992,8.4
127.30350089073181,8.4
127.38757562637329,8.4
127.50629448890686,8.4
127.58489465713501,8.4
127.66485357284546,8.4
127.7768886089325,8.4
128.0901701450348,8.4
128.17690420150757,8.4
128.28246235847473,8.4
128.3862280845642,8.4
128.49274849891663,8.4
128.5824716091156,8.4
128.95542097091675,8.4
129.08250522613525,8.4
129.21749687194824,8.4
129.60104179382324,8.4
129.70589423179626,8.4
129.8218777179718,8.3
129.91329836845398,8.3
130.2815020084381,8.3
130.3929078578949,8.3
130.4975152015686,8.3
130.6000156402588,8.3
130.69599843025208,8.3
130.79726123809814,8.3
130.8966932296753,8.3
131.00672602653503,8.3
131.23968172073364,8.4
131.34287405014038,8.4
131.43645882606506,8.4
131.53239154815674,8.4
131.64110565185547,8.4
131.73845767974854,8.4
131.84916186332703,8.4
131.9372193813324,8.4
132.25012493133545,8.4
132.35139346122742,8.4
132.4324610233307,8.4
132.53105401992798,8.4
132.71067428588867,8.3
132.80755400657654,8.3
132.88662838935852,8.3
132.98706364631653,8.3
133.08725953102112,8.3
133.1782648563385,8.3
133.2615406513214,8.3
133.35298943519592,8.3
133.44815516471863,8.3
133.62802410125732,8.3
133.7106695175171,8.3
133.80577635765076,8.3
133.89378786087036,8.3
133.97438168525696,8.3
134.05519104003906,8.3
134.17918252944946,8.3
134.2862470149994,8.3
134.39069366455078,8.3
134.48677468299866,8.3
134.59646034240723,8.3
134.68930077552795,8.3
134.78211760520935,8.3
134.88566279411316,8.3
134.98919653892517,8.3
135.08752918243408,8.3
135.1745183467865,8.3
135.27122521400452,8.3
135.36801838874817,8.3
135.48559999465942,8.3
135.57770705223083,8.3
135.69256782531738,8.3
135.78313064575195,8.8
135.88545083999634,8.8
135.97339463233948,8.8
136.08119106292725,8.8
136.21813797950745,8.8
136.3488895893097,8.8
136.45360732078552,8.8
136.83630442619324,8.8
